Plot Title: 21661329,,,,,,,,
#,"Date Time, GMT+03:00","DO conc, mg/L (LGR S/N: 21661329, SEN S/N: 21661329)","Temp, °C (LGR S/N: 21661329, SEN S/N: 21661329)",Sensor Data Error (LGR S/N: 21661329),Coupler Attached (LGR S/N: 21661329),Host Connected (LGR S/N: 21661329),Stopped (LGR S/N: 21661329),End Of File (LGR S/N: 21661329)
2016,8/1/2023 9:55,-888.88,-888.88,21661329,copper,,,
2017,8/1/2023 10:00,-888.88,-888.88,21661329,copper,,,
2018,8/1/2023 10:05,-888.88,-888.88,21661329,copper,,,
2019,8/1/2023 10:10,-888.88,-888.88,21661329,copper,,,
2020,8/1/2023 10:15,-888.88,-888.88,21661329,copper,,,
2021,8/1/2023 10:20,-888.88,-888.88,21661329,copper,,,
2022,8/1/2023 10:25,-888.88,-888.88,21661329,copper,,,
2023,8/1/2023 10:30,-888.88,-888.88,21661329,copper,,,
2024,8/1/2023 10:35,-888.88,-888.88,21661329,copper,,,
2025,8/1/2023 10:40,-888.88,-888.88,21661329,copper,,,
2026,8/1/2023 10:45,-888.88,-888.88,21661329,copper,,,
2027,8/1/2023 10:50,-888.88,-888.88,21661329,copper,,,
2028,8/1/2023 10:55,-888.88,-888.88,21661329,copper,,,
2029,8/1/2023 11:00,-888.88,-888.88,21661329,copper,,,
2030,8/1/2023 11:05,-888.88,-888.88,21661329,copper,,,
2031,8/1/2023 11:10,-888.88,-888.88,21661329,copper,,,
2032,8/1/2023 11:15,-888.88,-888.88,21661329,copper,,,
2033,8/1/2023 11:20,-888.88,-888.88,21661329,copper,,,
2034,8/1/2023 11:25,-888.88,-888.88,21661329,copper,,,
2035,8/1/2023 11:30,-888.88,-888.88,21661329,copper,,,
2036,8/1/2023 11:35,-888.88,-888.88,21661329,copper,,,
2037,8/1/2023 11:40,-888.88,-888.88,21661329,copper,,,
2038,8/1/2023 11:45,-888.88,-888.88,21661329,copper,,,
2039,8/1/2023 11:50,-888.88,-888.88,21661329,copper,,,
2040,8/1/2023 11:55,-888.88,-888.88,21661329,copper,,,
2041,8/1/2023 12:00,-888.88,-888.88,21661329,copper,,,
2042,8/1/2023 12:05,-888.88,-888.88,21661329,copper,,,
2043,8/1/2023 12:10,-888.88,-888.88,21661329,copper,,,
2044,8/1/2023 12:15,-888.88,-888.88,21661329,copper,,,
2045,8/1/2023 12:20,-888.88,-888.88,21661329,copper,,,
2046,8/1/2023 12:25,-888.88,-888.88,21661329,copper,,,
2047,8/1/2023 12:30,-888.88,-888.88,21661329,copper,,,
2048,8/1/2023 12:35,-888.88,-888.88,21661329,copper,,,
2049,8/1/2023 12:40,-888.88,-888.88,21661329,copper,,,
2050,8/1/2023 12:45,-888.88,-888.88,21661329,copper,,,
2051,8/1/2023 12:50,-888.88,-888.88,21661329,copper,,,
2052,8/1/2023 12:55,-888.88,-888.88,21661329,copper,,,
2053,8/1/2023 13:00,-888.88,-888.88,21661329,copper,,,
2054,8/1/2023 13:05,-888.88,-888.88,21661329,copper,,,
2055,8/1/2023 13:10,-888.88,-888.88,21661329,copper,,,
2056,8/1/2023 13:15,-888.88,-888.88,21661329,copper,,,
2057,8/1/2023 13:20,-888.88,-888.88,21661329,copper,,,
2058,8/1/2023 13:25,-888.88,-888.88,21661329,copper,,,
2059,8/1/2023 13:30,-888.88,-888.88,21661329,copper,,,
2060,8/1/2023 13:35,-888.88,-888.88,21661329,copper,,,
2061,8/1/2023 13:40,-888.88,-888.88,21661329,copper,,,
2062,8/1/2023 13:45,-888.88,-888.88,21661329,copper,,,
2063,8/1/2023 13:50,-888.88,-888.88,21661329,copper,,,
2064,8/1/2023 13:55,-888.88,-888.88,21661329,copper,,,
2065,8/1/2023 14:00,-888.88,-888.88,21661329,copper,,,
2066,8/1/2023 14:05,-888.88,-888.88,21661329,copper,,,
2067,8/1/2023 14:10,-888.88,-888.88,21661329,copper,,,
2068,8/1/2023 14:15,-888.88,-888.88,21661329,copper,,,
2069,8/1/2023 14:20,-888.88,-888.88,21661329,copper,,,
2070,8/1/2023 14:25,-888.88,-888.88,21661329,copper,,,
2071,8/1/2023 14:30,-888.88,-888.88,21661329,copper,,,
2072,8/1/2023 14:35,-888.88,-888.88,21661329,copper,,,
2073,8/1/2023 14:40,-888.88,-888.88,21661329,copper,,,
2074,8/1/2023 14:45,-888.88,-888.88,21661329,copper,,,
2075,8/1/2023 14:50,-888.88,-888.88,21661329,copper,,,
2076,8/1/2023 14:55,-888.88,-888.88,21661329,copper,,,
2077,8/1/2023 15:00,-888.88,-888.88,21661329,copper,,,
2078,8/1/2023 15:05,-888.88,-888.88,21661329,copper,,,
2079,8/1/2023 15:10,-888.88,-888.88,21661329,copper,,,
2080,8/1/2023 15:15,-888.88,-888.88,21661329,copper,,,
2081,8/1/2023 15:20,-888.88,-888.88,21661329,copper,,,
2082,8/1/2023 15:25,-888.88,-888.88,21661329,copper,,,
2083,8/1/2023 15:30,-888.88,-888.88,21661329,copper,,,
2084,8/1/2023 15:35,-888.88,-888.88,21661329,copper,,,
2085,8/1/2023 15:40,-888.88,-888.88,21661329,copper,,,
2086,8/1/2023 15:45,-888.88,-888.88,21661329,copper,,,
2087,8/1/2023 15:50,-888.88,-888.88,21661329,copper,,,
2088,8/1/2023 15:55,-888.88,-888.88,21661329,copper,,,
2089,8/1/2023 16:00,-888.88,-888.88,21661329,copper,,,
2090,8/1/2023 16:05,-888.88,-888.88,21661329,copper,,,
2091,8/1/2023 16:10,-888.88,-888.88,21661329,copper,,,
2092,8/1/2023 16:15,-888.88,-888.88,21661329,copper,,,
2093,8/1/2023 16:20,-888.88,-888.88,21661329,copper,,,
2094,8/1/2023 16:25,-888.88,-888.88,21661329,copper,,,
2095,8/1/2023 16:30,-888.88,-888.88,21661329,copper,,,
2096,8/1/2023 16:35,-888.88,-888.88,21661329,copper,,,
2097,8/1/2023 16:40,-888.88,-888.88,21661329,copper,,,
2098,8/1/2023 16:45,-888.88,-888.88,21661329,copper,,,
2099,8/1/2023 16:50,-888.88,-888.88,21661329,copper,,,
2100,8/1/2023 16:55,-888.88,-888.88,21661329,copper,,,
2101,8/1/2023 17:00,-888.88,-888.88,21661329,copper,,,
2102,8/1/2023 17:05,-888.88,-888.88,21661329,copper,,,
2103,8/1/2023 17:10,-888.88,-888.88,21661329,copper,,,
2104,8/1/2023 17:15,-888.88,-888.88,21661329,copper,,,
2105,8/1/2023 17:20,-888.88,-888.88,21661329,copper,,,
2106,8/1/2023 17:25,-888.88,-888.88,21661329,copper,,,
2107,8/1/2023 17:30,-888.88,-888.88,21661329,copper,,,
2108,8/1/2023 17:35,-888.88,-888.88,21661329,copper,,,
2109,8/1/2023 17:40,-888.88,-888.88,21661329,copper,,,
2110,8/1/2023 17:45,-888.88,-888.88,21661329,copper,,,
2111,8/1/2023 17:50,-888.88,-888.88,21661329,copper,,,
2112,8/1/2023 17:55,-888.88,-888.88,21661329,copper,,,
2113,8/1/2023 18:00,-888.88,-888.88,21661329,copper,,,
2114,8/1/2023 18:05,-888.88,-888.88,21661329,copper,,,
2115,8/1/2023 18:10,-888.88,-888.88,21661329,copper,,,
2116,8/1/2023 18:15,-888.88,-888.88,21661329,copper,,,
2117,8/1/2023 18:20,-888.88,-888.88,21661329,copper,,,
2118,8/1/2023 18:25,-888.88,-888.88,21661329,copper,,,
2119,8/1/2023 18:30,-888.88,-888.88,21661329,copper,,,
2120,8/1/2023 18:35,-888.88,-888.88,21661329,copper,,,
2121,8/1/2023 18:40,-888.88,-888.88,21661329,copper,,,
2122,8/1/2023 18:45,-888.88,-888.88,21661329,copper,,,
2123,8/1/2023 18:50,-888.88,-888.88,21661329,copper,,,
2124,8/1/2023 18:55,-888.88,-888.88,21661329,copper,,,
2125,8/1/2023 19:00,-888.88,-888.88,21661329,copper,,,
2126,8/1/2023 19:05,-888.88,-888.88,21661329,copper,,,
2127,8/1/2023 19:10,-888.88,-888.88,21661329,copper,,,
2128,8/1/2023 19:15,-888.88,-888.88,21661329,copper,,,
2129,8/1/2023 19:20,-888.88,-888.88,21661329,copper,,,
2130,8/1/2023 19:25,-888.88,-888.88,21661329,copper,,,
2131,8/1/2023 19:30,-888.88,-888.88,21661329,copper,,,
2132,8/1/2023 19:35,-888.88,-888.88,21661329,copper,,,
2133,8/1/2023 19:40,-888.88,-888.88,21661329,copper,,,
2134,8/1/2023 19:45,-888.88,-888.88,21661329,copper,,,
2135,8/1/2023 19:50,-888.88,-888.88,21661329,copper,,,
2136,8/1/2023 19:55,-888.88,-888.88,21661329,copper,,,
2137,8/1/2023 20:00,-888.88,-888.88,21661329,copper,,,
2138,8/1/2023 20:05,-888.88,-888.88,21661329,copper,,,
2139,8/1/2023 20:10,-888.88,-888.88,21661329,copper,,,
2140,8/1/2023 20:15,-888.88,-888.88,21661329,copper,,,
2141,8/1/2023 20:20,-888.88,-888.88,21661329,copper,,,
2142,8/1/2023 20:25,-888.88,-888.88,21661329,copper,,,
2143,8/1/2023 20:30,-888.88,-888.88,21661329,copper,,,
2144,8/1/2023 20:35,-888.88,-888.88,21661329,copper,,,
2145,8/1/2023 20:40,-888.88,-888.88,21661329,copper,,,
2146,8/1/2023 20:45,-888.88,-888.88,21661329,copper,,,
2147,8/1/2023 20:50,-888.88,-888.88,21661329,copper,,,
2148,8/1/2023 20:55,-888.88,-888.88,21661329,copper,,,
2149,8/1/2023 21:00,-888.88,-888.88,21661329,copper,,,
2150,8/1/2023 21:05,-888.88,-888.88,21661329,copper,,,
2151,8/1/2023 21:10,-888.88,-888.88,21661329,copper,,,
2152,8/1/2023 21:15,-888.88,-888.88,21661329,copper,,,
2153,8/1/2023 21:20,-888.88,-888.88,21661329,copper,,,
2154,8/1/2023 21:25,-888.88,-888.88,21661329,copper,,,
2155,8/1/2023 21:30,-888.88,-888.88,21661329,copper,,,
2156,8/1/2023 21:35,-888.88,-888.88,21661329,copper,,,
2157,8/1/2023 21:40,-888.88,-888.88,21661329,copper,,,
2158,8/1/2023 21:45,-888.88,-888.88,21661329,copper,,,
2159,8/1/2023 21:50,-888.88,-888.88,21661329,copper,,,
2160,8/1/2023 21:55,-888.88,-888.88,21661329,copper,,,
2161,8/1/2023 22:00,-888.88,-888.88,21661329,copper,,,
2162,8/1/2023 22:05,-888.88,-888.88,21661329,copper,,,
2163,8/1/2023 22:10,-888.88,-888.88,21661329,copper,,,
2164,8/1/2023 22:15,-888.88,-888.88,21661329,copper,,,
2165,8/1/2023 22:20,-888.88,-888.88,21661329,copper,,,
2166,8/1/2023 22:25,-888.88,-888.88,21661329,copper,,,
2167,8/1/2023 22:30,-888.88,-888.88,21661329,copper,,,
2168,8/1/2023 22:35,-888.88,-888.88,21661329,copper,,,
2169,8/1/2023 22:40,-888.88,-888.88,21661329,copper,,,
2170,8/1/2023 22:45,-888.88,-888.88,21661329,copper,,,
2171,8/1/2023 22:50,-888.88,-888.88,21661329,copper,,,
2172,8/1/2023 22:55,-888.88,-888.88,21661329,copper,,,
2173,8/1/2023 23:00,-888.88,-888.88,21661329,copper,,,
2174,8/1/2023 23:05,-888.88,-888.88,21661329,copper,,,
2175,8/1/2023 23:10,-888.88,-888.88,21661329,copper,,,
2176,8/1/2023 23:15,-888.88,-888.88,21661329,copper,,,
2177,8/1/2023 23:20,-888.88,-888.88,21661329,copper,,,
2178,8/1/2023 23:25,-888.88,-888.88,21661329,copper,,,
2179,8/1/2023 23:30,-888.88,-888.88,21661329,copper,,,
2180,8/1/2023 23:35,-888.88,-888.88,21661329,copper,,,
2181,8/1/2023 23:40,-888.88,-888.88,21661329,copper,,,
2182,8/1/2023 23:45,-888.88,-888.88,21661329,copper,,,
2183,8/1/2023 23:50,-888.88,-888.88,21661329,copper,,,
2184,8/1/2023 23:55,-888.88,-888.88,21661329,copper,,,
2185,8/2/2023 0:00,-888.88,-888.88,21661329,copper,,,
2186,8/2/2023 0:05,-888.88,-888.88,21661329,copper,,,
2187,8/2/2023 0:10,-888.88,-888.88,21661329,copper,,,
2188,8/2/2023 0:15,-888.88,-888.88,21661329,copper,,,
2189,8/2/2023 0:20,-888.88,-888.88,21661329,copper,,,
2190,8/2/2023 0:25,-888.88,-888.88,21661329,copper,,,
2191,8/2/2023 0:30,-888.88,-888.88,21661329,copper,,,
2192,8/2/2023 0:35,-888.88,-888.88,21661329,copper,,,
2193,8/2/2023 0:40,-888.88,-888.88,21661329,copper,,,
2194,8/2/2023 0:45,-888.88,-888.88,21661329,copper,,,
2195,8/2/2023 0:50,-888.88,-888.88,21661329,copper,,,
2196,8/2/2023 0:55,-888.88,-888.88,21661329,copper,,,
2197,8/2/2023 1:00,-888.88,-888.88,21661329,copper,,,
2198,8/2/2023 1:05,-888.88,-888.88,21661329,copper,,,
2199,8/2/2023 1:10,-888.88,-888.88,21661329,copper,,,
2200,8/2/2023 1:15,-888.88,-888.88,21661329,copper,,,
2201,8/2/2023 1:20,-888.88,-888.88,21661329,copper,,,
2202,8/2/2023 1:25,-888.88,-888.88,21661329,copper,,,
2203,8/2/2023 1:30,-888.88,-888.88,21661329,copper,,,
2204,8/2/2023 1:35,-888.88,-888.88,21661329,copper,,,
2205,8/2/2023 1:40,-888.88,-888.88,21661329,copper,,,
2206,8/2/2023 1:45,-888.88,-888.88,21661329,copper,,,
2207,8/2/2023 1:50,-888.88,-888.88,21661329,copper,,,
2208,8/2/2023 1:55,-888.88,-888.88,21661329,copper,,,
2209,8/2/2023 2:00,-888.88,-888.88,21661329,copper,,,
2210,8/2/2023 2:05,-888.88,-888.88,21661329,copper,,,
2211,8/2/2023 2:10,-888.88,-888.88,21661329,copper,,,
2212,8/2/2023 2:15,-888.88,-888.88,21661329,copper,,,
2213,8/2/2023 2:20,-888.88,-888.88,21661329,copper,,,
2214,8/2/2023 2:25,-888.88,-888.88,21661329,copper,,,
2215,8/2/2023 2:30,-888.88,-888.88,21661329,copper,,,
2216,8/2/2023 2:35,-888.88,-888.88,21661329,copper,,,
2217,8/2/2023 2:40,-888.88,-888.88,21661329,copper,,,
2218,8/2/2023 2:45,-888.88,-888.88,21661329,copper,,,
2219,8/2/2023 2:50,-888.88,-888.88,21661329,copper,,,
2220,8/2/2023 2:55,-888.88,-888.88,21661329,copper,,,
2221,8/2/2023 3:00,-888.88,-888.88,21661329,copper,,,
2222,8/2/2023 3:05,-888.88,-888.88,21661329,copper,,,
2223,8/2/2023 3:10,-888.88,-888.88,21661329,copper,,,
2224,8/2/2023 3:15,-888.88,-888.88,21661329,copper,,,
2225,8/2/2023 3:20,-888.88,-888.88,21661329,copper,,,
2226,8/2/2023 3:25,-888.88,-888.88,21661329,copper,,,
2227,8/2/2023 3:30,-888.88,-888.88,21661329,copper,,,
2228,8/2/2023 3:35,-888.88,-888.88,21661329,copper,,,
2229,8/2/2023 3:40,-888.88,-888.88,21661329,copper,,,
2230,8/2/2023 3:45,-888.88,-888.88,21661329,copper,,,
2231,8/2/2023 3:50,-888.88,-888.88,21661329,copper,,,
2232,8/2/2023 3:55,-888.88,-888.88,21661329,copper,,,
2233,8/2/2023 4:00,-888.88,-888.88,21661329,copper,,,
2234,8/2/2023 4:05,-888.88,-888.88,21661329,copper,,,
2235,8/2/2023 4:10,-888.88,-888.88,21661329,copper,,,
2236,8/2/2023 4:15,-888.88,-888.88,21661329,copper,,,
2237,8/2/2023 4:20,-888.88,-888.88,21661329,copper,,,
2238,8/2/2023 4:25,-888.88,-888.88,21661329,copper,,,
2239,8/2/2023 4:30,-888.88,-888.88,21661329,copper,,,
2240,8/2/2023 4:35,-888.88,-888.88,21661329,copper,,,
2241,8/2/2023 4:40,-888.88,-888.88,21661329,copper,,,
2242,8/2/2023 4:45,-888.88,-888.88,21661329,copper,,,
2243,8/2/2023 4:50,-888.88,-888.88,21661329,copper,,,
2244,8/2/2023 4:55,-888.88,-888.88,21661329,copper,,,
2245,8/2/2023 5:00,-888.88,-888.88,21661329,copper,,,
2246,8/2/2023 5:05,-888.88,-888.88,21661329,copper,,,
2247,8/2/2023 5:10,-888.88,-888.88,21661329,copper,,,
2248,8/2/2023 5:15,-888.88,-888.88,21661329,copper,,,
2249,8/2/2023 5:20,-888.88,-888.88,21661329,copper,,,
2250,8/2/2023 5:25,-888.88,-888.88,21661329,copper,,,
2251,8/2/2023 5:30,-888.88,-888.88,21661329,copper,,,
2252,8/2/2023 5:35,-888.88,-888.88,21661329,copper,,,
2253,8/2/2023 5:40,-888.88,-888.88,21661329,copper,,,
2254,8/2/2023 5:45,-888.88,-888.88,21661329,copper,,,
2255,8/2/2023 5:50,-888.88,-888.88,21661329,copper,,,
2256,8/2/2023 5:55,-888.88,-888.88,21661329,copper,,,
2257,8/2/2023 6:00,-888.88,-888.88,21661329,copper,,,
2258,8/2/2023 6:05,-888.88,-888.88,21661329,copper,,,
2259,8/2/2023 6:10,-888.88,-888.88,21661329,copper,,,
2260,8/2/2023 6:15,-888.88,-888.88,21661329,copper,,,
2261,8/2/2023 6:20,-888.88,-888.88,21661329,copper,,,
2262,8/2/2023 6:25,-888.88,-888.88,21661329,copper,,,
2263,8/2/2023 6:30,-888.88,-888.88,21661329,copper,,,
2264,8/2/2023 6:35,-888.88,-888.88,21661329,copper,,,
2265,8/2/2023 6:40,-888.88,-888.88,21661329,copper,,,
2266,8/2/2023 6:45,-888.88,-888.88,21661329,copper,,,
2267,8/2/2023 6:50,-888.88,-888.88,21661329,copper,,,
2268,8/2/2023 6:55,-888.88,-888.88,21661329,copper,,,
2269,8/2/2023 7:00,-888.88,-888.88,21661329,copper,,,
2270,8/2/2023 7:05,-888.88,-888.88,21661329,copper,,,
2271,8/2/2023 7:10,-888.88,-888.88,21661329,copper,,,
2272,8/2/2023 7:15,-888.88,-888.88,21661329,copper,,,
2273,8/2/2023 7:20,-888.88,-888.88,21661329,copper,,,
2274,8/2/2023 7:25,-888.88,-888.88,21661329,copper,,,
2275,8/2/2023 7:30,-888.88,-888.88,21661329,copper,,,
2276,8/2/2023 7:35,-888.88,-888.88,21661329,copper,,,
2277,8/2/2023 7:40,-888.88,-888.88,21661329,copper,,,
2278,8/2/2023 7:45,-888.88,-888.88,21661329,copper,,,
2279,8/2/2023 7:50,-888.88,-888.88,21661329,copper,,,
2280,8/2/2023 7:55,-888.88,-888.88,21661329,copper,,,
2281,8/2/2023 8:00,-888.88,-888.88,21661329,copper,,,
2282,8/2/2023 8:05,-888.88,-888.88,21661329,copper,,,
2283,8/2/2023 8:10,-888.88,-888.88,21661329,copper,,,
2284,8/2/2023 8:15,-888.88,-888.88,21661329,copper,,,
2285,8/2/2023 8:20,-888.88,-888.88,21661329,copper,,,
2286,8/2/2023 8:25,-888.88,-888.88,21661329,copper,,,
2287,8/2/2023 8:30,-888.88,-888.88,21661329,copper,,,
2288,8/2/2023 8:35,-888.88,-888.88,21661329,copper,,,
2289,8/2/2023 8:40,-888.88,-888.88,21661329,copper,,,
2290,8/2/2023 8:45,-888.88,-888.88,21661329,copper,,,
2291,8/2/2023 8:50,-888.88,-888.88,21661329,copper,,,
2292,8/2/2023 8:55,-888.88,-888.88,21661329,copper,,,
2293,8/2/2023 9:00,-888.88,-888.88,21661329,copper,,,
2294,8/2/2023 9:05,-888.88,-888.88,21661329,copper,,,
2295,8/2/2023 9:10,-888.88,-888.88,21661329,copper,,,
2296,8/2/2023 9:15,-888.88,-888.88,21661329,copper,,,
2297,8/2/2023 9:20,-888.88,-888.88,21661329,copper,,,
2298,8/2/2023 9:25,-888.88,-888.88,21661329,copper,,,
2299,8/2/2023 9:30,-888.88,-888.88,21661329,copper,,,
2300,8/2/2023 9:35,-888.88,-888.88,21661329,copper,,,
2301,8/2/2023 9:40,-888.88,-888.88,21661329,copper,,,
2302,8/2/2023 9:45,-888.88,-888.88,21661329,copper,,,
2303,8/2/2023 9:50,-888.88,-888.88,21661329,copper,,,
2304,8/2/2023 9:55,-888.88,-888.88,21661329,copper,,,
2305,8/2/2023 10:00,-888.88,-888.88,21661329,copper,,,
2306,8/2/2023 10:05,-888.88,-888.88,21661329,copper,,,
2307,8/2/2023 10:10,-888.88,-888.88,21661329,copper,,,
2308,8/2/2023 10:15,-888.88,-888.88,21661329,copper,,,
2309,8/2/2023 10:20,-888.88,-888.88,21661329,copper,,,
2310,8/2/2023 10:25,-888.88,-888.88,21661329,copper,,,
2311,8/2/2023 10:30,-888.88,-888.88,21661329,copper,,,
2312,8/2/2023 10:35,-888.88,-888.88,21661329,copper,,,
2313,8/2/2023 10:40,-888.88,-888.88,21661329,copper,,,
2314,8/2/2023 10:45,-888.88,-888.88,21661329,copper,,,
2315,8/2/2023 10:50,-888.88,-888.88,21661329,copper,,,
2316,8/2/2023 10:55,-888.88,-888.88,21661329,copper,,,
2317,8/2/2023 11:00,-888.88,-888.88,21661329,copper,,,
2318,8/2/2023 11:05,-888.88,-888.88,21661329,copper,,,
2319,8/2/2023 11:10,-888.88,-888.88,21661329,copper,,,
2320,8/2/2023 11:15,-888.88,-888.88,21661329,copper,,,
2321,8/2/2023 11:20,-888.88,-888.88,21661329,copper,,,
2322,8/2/2023 11:25,-888.88,-888.88,21661329,copper,,,
2323,8/2/2023 11:30,-888.88,-888.88,21661329,copper,,,
2324,8/2/2023 11:35,-888.88,-888.88,21661329,copper,,,
2325,8/2/2023 11:40,-888.88,-888.88,21661329,copper,,,
2326,8/2/2023 11:45,-888.88,-888.88,21661329,copper,,,
2327,8/2/2023 11:50,-888.88,-888.88,21661329,copper,,,
2328,8/2/2023 11:55,-888.88,-888.88,21661329,copper,,,
2329,8/2/2023 12:00,-888.88,-888.88,21661329,copper,,,
2330,8/2/2023 12:05,-888.88,-888.88,21661329,copper,,,
2331,8/2/2023 12:10,-888.88,-888.88,21661329,copper,,,
2332,8/2/2023 12:15,-888.88,-888.88,21661329,copper,,,
2333,8/2/2023 12:20,-888.88,-888.88,21661329,copper,,,
2334,8/2/2023 12:25,-888.88,-888.88,21661329,copper,,,
2335,8/2/2023 12:30,-888.88,-888.88,21661329,copper,,,
2336,8/2/2023 12:35,-888.88,-888.88,21661329,copper,,,
2337,8/2/2023 12:40,-888.88,-888.88,21661329,copper,,,
2338,8/2/2023 12:45,-888.88,-888.88,21661329,copper,,,
2339,8/2/2023 12:50,-888.88,-888.88,21661329,copper,,,
2340,8/2/2023 12:55,-888.88,-888.88,21661329,copper,,,
2341,8/2/2023 13:00,-888.88,-888.88,21661329,copper,,,
2342,8/2/2023 13:05,-888.88,-888.88,21661329,copper,,,
2343,8/2/2023 13:10,-888.88,-888.88,21661329,copper,,,
2344,8/2/2023 13:15,-888.88,-888.88,21661329,copper,,,
2345,8/2/2023 13:20,-888.88,-888.88,21661329,copper,,,
2346,8/2/2023 13:25,-888.88,-888.88,21661329,copper,,,
2347,8/2/2023 13:30,-888.88,-888.88,21661329,copper,,,
2348,8/2/2023 13:35,-888.88,-888.88,21661329,copper,,,
2349,8/2/2023 13:40,-888.88,-888.88,21661329,copper,,,
2350,8/2/2023 13:45,-888.88,-888.88,21661329,copper,,,
2351,8/2/2023 13:50,-888.88,-888.88,21661329,copper,,,
2352,8/2/2023 13:55,-888.88,-888.88,21661329,copper,,,
2353,8/2/2023 14:00,-888.88,-888.88,21661329,copper,,,
2354,8/2/2023 14:05,-888.88,-888.88,21661329,copper,,,
2355,8/2/2023 14:10,-888.88,-888.88,21661329,copper,,,
2356,8/2/2023 14:15,-888.88,-888.88,21661329,copper,,,
2357,8/2/2023 14:20,-888.88,-888.88,21661329,copper,,,
2358,8/2/2023 14:25,-888.88,-888.88,21661329,copper,,,
2359,8/2/2023 14:30,-888.88,-888.88,21661329,copper,,,
2360,8/2/2023 14:35,-888.88,-888.88,21661329,copper,,,
2361,8/2/2023 14:40,-888.88,-888.88,21661329,copper,,,
2362,8/2/2023 14:45,-888.88,-888.88,21661329,copper,,,
2363,8/2/2023 14:50,-888.88,-888.88,21661329,copper,,,
2364,8/2/2023 14:55,-888.88,-888.88,21661329,copper,,,
2365,8/2/2023 15:00,-888.88,-888.88,21661329,copper,,,
2366,8/2/2023 15:05,-888.88,-888.88,21661329,copper,,,
2367,8/2/2023 15:10,-888.88,-888.88,21661329,copper,,,
2368,8/2/2023 15:15,-888.88,-888.88,21661329,copper,,,
2369,8/2/2023 15:20,-888.88,-888.88,21661329,copper,,,
2370,8/2/2023 15:25,-888.88,-888.88,21661329,copper,,,
2371,8/2/2023 15:30,-888.88,-888.88,21661329,copper,,,
2372,8/2/2023 15:35,-888.88,-888.88,21661329,copper,,,
2373,8/2/2023 15:40,-888.88,-888.88,21661329,copper,,,
2374,8/2/2023 15:45,-888.88,-888.88,21661329,copper,,,
2375,8/2/2023 15:50,-888.88,-888.88,21661329,copper,,,
2376,8/2/2023 15:55,-888.88,-888.88,21661329,copper,,,
2377,8/2/2023 16:00,-888.88,-888.88,21661329,copper,,,
2378,8/2/2023 16:05,-888.88,-888.88,21661329,copper,,,
2379,8/2/2023 16:10,-888.88,-888.88,21661329,copper,,,
2380,8/2/2023 16:15,-888.88,-888.88,21661329,copper,,,
2381,8/2/2023 16:20,-888.88,-888.88,21661329,copper,,,
2382,8/2/2023 16:25,-888.88,-888.88,21661329,copper,,,
2383,8/2/2023 16:30,-888.88,-888.88,21661329,copper,,,
2384,8/2/2023 16:35,-888.88,-888.88,21661329,copper,,,
2385,8/2/2023 16:40,-888.88,-888.88,21661329,copper,,,
2386,8/2/2023 16:45,-888.88,-888.88,21661329,copper,,,
2387,8/2/2023 16:50,-888.88,-888.88,21661329,copper,,,
2388,8/2/2023 16:55,-888.88,-888.88,21661329,copper,,,
2389,8/2/2023 17:00,-888.88,-888.88,21661329,copper,,,
2390,8/2/2023 17:05,-888.88,-888.88,21661329,copper,,,
2391,8/2/2023 17:10,-888.88,-888.88,21661329,copper,,,
2392,8/2/2023 17:15,-888.88,-888.88,21661329,copper,,,
2393,8/2/2023 17:20,-888.88,-888.88,21661329,copper,,,
2394,8/2/2023 17:25,-888.88,-888.88,21661329,copper,,,
2395,8/2/2023 17:30,-888.88,-888.88,21661329,copper,,,
2396,8/2/2023 17:35,-888.88,-888.88,21661329,copper,,,
2397,8/2/2023 17:40,-888.88,-888.88,21661329,copper,,,
2398,8/2/2023 17:45,-888.88,-888.88,21661329,copper,,,
2399,8/2/2023 17:50,-888.88,-888.88,21661329,copper,,,
2400,8/2/2023 17:55,-888.88,-888.88,21661329,copper,,,
2401,8/2/2023 18:00,-888.88,-888.88,21661329,copper,,,
2402,8/2/2023 18:05,-888.88,-888.88,21661329,copper,,,
2403,8/2/2023 18:10,-888.88,-888.88,21661329,copper,,,
2404,8/2/2023 18:15,-888.88,-888.88,21661329,copper,,,
2405,8/2/2023 18:20,-888.88,-888.88,21661329,copper,,,
2406,8/2/2023 18:25,-888.88,-888.88,21661329,copper,,,
2407,8/2/2023 18:30,-888.88,-888.88,21661329,copper,,,
2408,8/2/2023 18:35,-888.88,-888.88,21661329,copper,,,
2409,8/2/2023 18:40,-888.88,-888.88,21661329,copper,,,
2410,8/2/2023 18:45,-888.88,-888.88,21661329,copper,,,
2411,8/2/2023 18:50,-888.88,-888.88,21661329,copper,,,
2412,8/2/2023 18:55,-888.88,-888.88,21661329,copper,,,
2413,8/2/2023 19:00,-888.88,-888.88,21661329,copper,,,
2414,8/2/2023 19:05,-888.88,-888.88,21661329,copper,,,
2415,8/2/2023 19:10,-888.88,-888.88,21661329,copper,,,
2416,8/2/2023 19:15,-888.88,-888.88,21661329,copper,,,
2417,8/2/2023 19:20,-888.88,-888.88,21661329,copper,,,
2418,8/2/2023 19:25,-888.88,-888.88,21661329,copper,,,
2419,8/2/2023 19:30,-888.88,-888.88,21661329,copper,,,
2420,8/2/2023 19:35,-888.88,-888.88,21661329,copper,,,
2421,8/2/2023 19:40,-888.88,-888.88,21661329,copper,,,
