Plot Title: 21661326,,,,,,,
#,"Date Time, GMT+03:00","DO conc, mg/L (LGR S/N: 21661326, SEN S/N: 21661326)","Temp, °C (LGR S/N: 21661326, SEN S/N: 21661326)",,,Stopped (LGR S/N: 21661326),End Of File (LGR S/N: 21661326)
1965,8/1/2023 5:40,2.62,31.84,21661326,copper,,
1966,8/1/2023 5:45,2.6,31.86,21661326,copper,,
1967,8/1/2023 5:50,2.78,31.92,21661326,copper,,
1968,8/1/2023 5:55,2.94,31.96,21661326,copper,,
1969,8/1/2023 6:00,3.01,32.04,21661326,copper,,
1970,8/1/2023 6:05,3.2,32.1,21661326,copper,,
1971,8/1/2023 6:10,3.47,32.22,21661326,copper,,
1972,8/1/2023 6:15,3.77,32.38,21661326,copper,,
1973,8/1/2023 6:20,3.77,32.5,21661326,copper,,
1974,8/1/2023 6:25,3.93,32.66,21661326,copper,,
1975,8/1/2023 6:30,3.99,32.72,21661326,copper,,
1976,8/1/2023 6:35,3.8,32.74,21661326,copper,,
1977,8/1/2023 6:40,3.98,32.86,21661326,copper,,
1978,8/1/2023 6:45,3.98,32.92,21661326,copper,,
1979,8/1/2023 6:50,3.96,33.04,21661326,copper,,
1980,8/1/2023 6:55,4.81,33.18,21661326,copper,,
1981,8/1/2023 7:00,5.47,33.34,21661326,copper,,
1982,8/1/2023 7:05,5.7,33.46,21661326,copper,,
1983,8/1/2023 7:10,5.87,33.54,21661326,copper,,
1984,8/1/2023 7:15,5.84,33.6,21661326,copper,,
1985,8/1/2023 7:20,6.19,33.66,21661326,copper,,
1986,8/1/2023 7:25,6.41,33.7,21661326,copper,,
1987,8/1/2023 7:30,6.1,33.74,21661326,copper,,
1988,8/1/2023 7:35,5.52,33.7,21661326,copper,,
1989,8/1/2023 7:40,6.08,33.72,21661326,copper,,
1990,8/1/2023 7:45,6.17,33.74,21661326,copper,,
1991,8/1/2023 7:50,6.44,33.76,21661326,copper,,
1992,8/1/2023 7:55,6.29,33.78,21661326,copper,,
1993,8/1/2023 8:00,6.63,33.8,21661326,copper,,
1994,8/1/2023 8:05,6.68,33.82,21661326,copper,,
1995,8/1/2023 8:10,6.71,33.84,21661326,copper,,
1996,8/1/2023 8:15,6.78,33.86,21661326,copper,,
1997,8/1/2023 8:20,6.78,33.9,21661326,copper,,
1998,8/1/2023 8:25,6.83,33.92,21661326,copper,,
1999,8/1/2023 8:30,6.84,33.96,21661326,copper,,
2000,8/1/2023 8:35,6.84,33.98,21661326,copper,,
2001,8/1/2023 8:40,6.84,34,21661326,copper,,
2002,8/1/2023 8:45,6.83,34.04,21661326,copper,,
2003,8/1/2023 8:50,6.87,34.08,21661326,copper,,
2004,8/1/2023 8:55,6.78,34.1,21661326,copper,,
2005,8/1/2023 9:00,6.69,34.12,21661326,copper,,
2006,8/1/2023 9:05,6.75,34.14,21661326,copper,,
2007,8/1/2023 9:10,6.75,34.12,21661326,copper,,
2008,8/1/2023 9:15,6.82,34.1,21661326,copper,,
2009,8/1/2023 9:20,6.85,34.1,21661326,copper,,
2010,8/1/2023 9:25,6.88,34.12,21661326,copper,,
2011,8/1/2023 9:30,6.87,34.08,21661326,copper,,
2012,8/1/2023 9:35,6.85,34.08,21661326,copper,,
2013,8/1/2023 9:40,6.89,34.12,21661326,copper,,
2014,8/1/2023 9:45,6.85,34.16,21661326,copper,,
2015,8/1/2023 9:50,6.93,34.14,21661326,copper,,
2016,8/1/2023 9:55,7.13,34.12,21661326,copper,,
2017,8/1/2023 10:00,7.37,34.18,21661326,copper,,
2018,8/1/2023 10:05,7.53,34.3,21661326,copper,,
2019,8/1/2023 10:10,7.57,34.38,21661326,copper,,
2020,8/1/2023 10:15,7.66,34.46,21661326,copper,,
2021,8/1/2023 10:20,7.81,34.54,21661326,copper,,
2022,8/1/2023 10:25,7.87,34.62,21661326,copper,,
2023,8/1/2023 10:30,7.81,34.7,21661326,copper,,
2024,8/1/2023 10:35,7.89,34.76,21661326,copper,,
2025,8/1/2023 10:40,7.98,34.82,21661326,copper,,
2026,8/1/2023 10:45,8.13,34.9,21661326,copper,,
2027,8/1/2023 10:50,8.18,34.96,21661326,copper,,
2028,8/1/2023 10:55,8.3,35.02,21661326,copper,,
2029,8/1/2023 11:00,8.33,35.1,21661326,copper,,
2030,8/1/2023 11:05,8.4,35.16,21661326,copper,,
2031,8/1/2023 11:10,8.44,35.22,21661326,copper,,
2032,8/1/2023 11:15,8.46,35.3,21661326,copper,,
2033,8/1/2023 11:20,8.48,35.34,21661326,copper,,
2034,8/1/2023 11:25,8.45,35.42,21661326,copper,,
2035,8/1/2023 11:30,8.46,35.52,21661326,copper,,
2036,8/1/2023 11:35,8.6,35.58,21661326,copper,,
2037,8/1/2023 11:40,8.71,35.58,21661326,copper,,
2038,8/1/2023 11:45,8.75,35.64,21661326,copper,,
2039,8/1/2023 11:50,8.84,35.7,21661326,copper,,
2040,8/1/2023 11:55,8.88,35.78,21661326,copper,,
2041,8/1/2023 12:00,8.93,35.86,21661326,copper,,
2042,8/1/2023 12:05,9.06,35.94,21661326,copper,,
2043,8/1/2023 12:10,9.15,36.06,21661326,copper,,
2044,8/1/2023 12:15,9.29,36.1,21661326,copper,,
2045,8/1/2023 12:20,9.3,36.14,21661326,copper,,
2046,8/1/2023 12:25,9.33,36.18,21661326,copper,,
2047,8/1/2023 12:30,9.35,36.24,21661326,copper,,
2048,8/1/2023 12:35,9.38,36.28,21661326,copper,,
2049,8/1/2023 12:40,9.5,36.34,21661326,copper,,
2050,8/1/2023 12:45,9.36,36.32,21661326,copper,,
2051,8/1/2023 12:50,9.61,36.36,21661326,copper,,
2052,8/1/2023 12:55,9.5,36.36,21661326,copper,,
2053,8/1/2023 13:00,9.54,36.36,21661326,copper,,
2054,8/1/2023 13:05,9.35,36.34,21661326,copper,,
2055,8/1/2023 13:10,9.48,36.3,21661326,copper,,
2056,8/1/2023 13:15,9.59,36.36,21661326,copper,,
2057,8/1/2023 13:20,9.7,36.42,21661326,copper,,
2058,8/1/2023 13:25,9.64,36.46,21661326,copper,,
2059,8/1/2023 13:30,9.72,36.48,21661326,copper,,
2060,8/1/2023 13:35,9.74,36.54,21661326,copper,,
2061,8/1/2023 13:40,9.75,36.6,21661326,copper,,
2062,8/1/2023 13:45,9.79,36.6,21661326,copper,,
2063,8/1/2023 13:50,9.96,36.66,21661326,copper,,
2064,8/1/2023 13:55,9.94,36.72,21661326,copper,,
2065,8/1/2023 14:00,9.84,36.7,21661326,copper,,
2066,8/1/2023 14:05,9.94,36.72,21661326,copper,,
2067,8/1/2023 14:10,10.01,36.78,21661326,copper,,
2068,8/1/2023 14:15,10.18,36.82,21661326,copper,,
2069,8/1/2023 14:20,10.29,36.86,21661326,copper,,
2070,8/1/2023 14:25,10.19,36.86,21661326,copper,,
2071,8/1/2023 14:30,10.22,36.88,21661326,copper,,
2072,8/1/2023 14:35,10.19,36.9,21661326,copper,,
2073,8/1/2023 14:40,10.44,36.88,21661326,copper,,
2074,8/1/2023 14:45,10.31,36.92,21661326,copper,,
2075,8/1/2023 14:50,10.5,36.94,21661326,copper,,
2076,8/1/2023 14:55,10.6,37,21661326,copper,,
2077,8/1/2023 15:00,10.53,36.98,21661326,copper,,
2078,8/1/2023 15:05,10.65,36.96,21661326,copper,,
2079,8/1/2023 15:10,10.35,36.92,21661326,copper,,
2080,8/1/2023 15:15,10.23,36.86,21661326,copper,,
2081,8/1/2023 15:20,9.96,36.76,21661326,copper,,
2082,8/1/2023 15:25,9.72,36.64,21661326,copper,,
2083,8/1/2023 15:30,9.89,36.6,21661326,copper,,
2084,8/1/2023 15:35,9.94,36.6,21661326,copper,,
2085,8/1/2023 15:40,10.13,36.62,21661326,copper,,
2086,8/1/2023 15:45,10.19,36.66,21661326,copper,,
2087,8/1/2023 15:50,10.24,36.7,21661326,copper,,
2088,8/1/2023 15:55,10.07,36.72,21661326,copper,,
2089,8/1/2023 16:00,10.39,36.8,21661326,copper,,
2090,8/1/2023 16:05,10.48,36.84,21661326,copper,,
2091,8/1/2023 16:10,10.47,36.88,21661326,copper,,
2092,8/1/2023 16:15,10.43,36.86,21661326,copper,,
2093,8/1/2023 16:20,10.36,36.76,21661326,copper,,
2094,8/1/2023 16:25,10.22,36.64,21661326,copper,,
2095,8/1/2023 16:30,10.17,36.5,21661326,copper,,
2096,8/1/2023 16:35,10.13,36.38,21661326,copper,,
2097,8/1/2023 16:40,9.81,36.24,21661326,copper,,
2098,8/1/2023 16:45,9.56,36.14,21661326,copper,,
2099,8/1/2023 16:50,9.65,36.06,21661326,copper,,
2100,8/1/2023 16:55,9.69,35.96,21661326,copper,,
2101,8/1/2023 17:00,9.64,35.84,21661326,copper,,
2102,8/1/2023 17:05,9.62,35.78,21661326,copper,,
2103,8/1/2023 17:10,9.69,35.74,21661326,copper,,
2104,8/1/2023 17:15,9.69,35.7,21661326,copper,,
2105,8/1/2023 17:20,9.62,35.64,21661326,copper,,
2106,8/1/2023 17:25,9.47,35.56,21661326,copper,,
2107,8/1/2023 17:30,9.3,35.46,21661326,copper,,
2108,8/1/2023 17:35,9.26,35.34,21661326,copper,,
2109,8/1/2023 17:40,9.28,35.26,21661326,copper,,
2110,8/1/2023 17:45,9.21,35.18,21661326,copper,,
2111,8/1/2023 17:50,9.21,35.14,21661326,copper,,
2112,8/1/2023 17:55,9.2,35.06,21661326,copper,,
2113,8/1/2023 18:00,9.12,35,21661326,copper,,
2114,8/1/2023 18:05,9.12,34.98,21661326,copper,,
2115,8/1/2023 18:10,9.13,34.96,21661326,copper,,
2116,8/1/2023 18:15,9.07,34.88,21661326,copper,,
2117,8/1/2023 18:20,9.05,34.8,21661326,copper,,
2118,8/1/2023 18:25,8.99,34.74,21661326,copper,,
2119,8/1/2023 18:30,8.97,34.68,21661326,copper,,
2120,8/1/2023 18:35,8.94,34.66,21661326,copper,,
2121,8/1/2023 18:40,8.87,34.62,21661326,copper,,
2122,8/1/2023 18:45,8.86,34.58,21661326,copper,,
2123,8/1/2023 18:50,8.82,34.54,21661326,copper,,
2124,8/1/2023 18:55,8.78,34.46,21661326,copper,,
2125,8/1/2023 19:00,8.72,34.38,21661326,copper,,
2126,8/1/2023 19:05,8.73,34.34,21661326,copper,,
2127,8/1/2023 19:10,8.65,34.3,21661326,copper,,
2128,8/1/2023 19:15,8.57,34.24,21661326,copper,,
2129,8/1/2023 19:20,8.49,34.18,21661326,copper,,
2130,8/1/2023 19:25,8.42,34.14,21661326,copper,,
2131,8/1/2023 19:30,8.31,34.1,21661326,copper,,
2132,8/1/2023 19:35,8.24,34.04,21661326,copper,,
2133,8/1/2023 19:40,8.2,34,21661326,copper,,
2134,8/1/2023 19:45,8.13,33.96,21661326,copper,,
2135,8/1/2023 19:50,8.03,33.92,21661326,copper,,
2136,8/1/2023 19:55,7.96,33.84,21661326,copper,,
2137,8/1/2023 20:00,7.84,33.8,21661326,copper,,
2138,8/1/2023 20:05,7.76,33.74,21661326,copper,,
2139,8/1/2023 20:10,7.71,33.72,21661326,copper,,
2140,8/1/2023 20:15,7.7,33.66,21661326,copper,,
2141,8/1/2023 20:20,7.7,33.64,21661326,copper,,
2142,8/1/2023 20:25,7.6,33.62,21661326,copper,,
2143,8/1/2023 20:30,7.56,33.62,21661326,copper,,
2144,8/1/2023 20:35,7.66,33.58,21661326,copper,,
2145,8/1/2023 20:40,7.5,33.56,21661326,copper,,
2146,8/1/2023 20:45,7.51,33.54,21661326,copper,,
2147,8/1/2023 20:50,7.4,33.52,21661326,copper,,
2148,8/1/2023 20:55,7.38,33.48,21661326,copper,,
2149,8/1/2023 21:00,7.43,33.46,21661326,copper,,
2150,8/1/2023 21:05,7.47,33.48,21661326,copper,,
2151,8/1/2023 21:10,7.33,33.46,21661326,copper,,
2152,8/1/2023 21:15,7.1,33.44,21661326,copper,,
2153,8/1/2023 21:20,7.03,33.4,21661326,copper,,
2154,8/1/2023 21:25,7.01,33.36,21661326,copper,,
2155,8/1/2023 21:30,6.98,33.34,21661326,copper,,
2156,8/1/2023 21:35,7.02,33.34,21661326,copper,,
2157,8/1/2023 21:40,6.95,33.32,21661326,copper,,
2158,8/1/2023 21:45,6.93,33.3,21661326,copper,,
2159,8/1/2023 21:50,7.14,33.3,21661326,copper,,
2160,8/1/2023 21:55,7.11,33.3,21661326,copper,,
2161,8/1/2023 22:00,6.96,33.3,21661326,copper,,
2162,8/1/2023 22:05,6.83,33.28,21661326,copper,,
2163,8/1/2023 22:10,6.67,33.26,21661326,copper,,
2164,8/1/2023 22:15,6.51,33.22,21661326,copper,,
2165,8/1/2023 22:20,6.42,33.2,21661326,copper,,
2166,8/1/2023 22:25,6.26,33.16,21661326,copper,,
2167,8/1/2023 22:30,6.17,33.14,21661326,copper,,
2168,8/1/2023 22:35,5.96,33.08,21661326,copper,,
2169,8/1/2023 22:40,5.82,33.04,21661326,copper,,
2170,8/1/2023 22:45,5.7,32.98,21661326,copper,,
2171,8/1/2023 22:50,5.54,32.92,21661326,copper,,
2172,8/1/2023 22:55,5.44,32.88,21661326,copper,,
2173,8/1/2023 23:00,5.39,32.88,21661326,copper,,
2174,8/1/2023 23:05,5.32,32.86,21661326,copper,,
2175,8/1/2023 23:10,5.26,32.82,21661326,copper,,
2176,8/1/2023 23:15,5.11,32.78,21661326,copper,,
2177,8/1/2023 23:20,5.01,32.76,21661326,copper,,
2178,8/1/2023 23:25,4.95,32.74,21661326,copper,,
2179,8/1/2023 23:30,4.99,32.74,21661326,copper,,
2180,8/1/2023 23:35,5.04,32.74,21661326,copper,,
2181,8/1/2023 23:40,5.03,32.74,21661326,copper,,
2182,8/1/2023 23:45,5.13,32.72,21661326,copper,,
2183,8/1/2023 23:50,5.14,32.74,21661326,copper,,
2184,8/1/2023 23:55,5.29,32.74,21661326,copper,,
2185,8/2/2023 0:00,5.4,32.76,21661326,copper,,
2186,8/2/2023 0:05,5.45,32.76,21661326,copper,,
2187,8/2/2023 0:10,5.41,32.76,21661326,copper,,
2188,8/2/2023 0:15,5.44,32.76,21661326,copper,,
2189,8/2/2023 0:20,5.38,32.76,21661326,copper,,
2190,8/2/2023 0:25,5.28,32.74,21661326,copper,,
2191,8/2/2023 0:30,5.16,32.72,21661326,copper,,
2192,8/2/2023 0:35,5.07,32.7,21661326,copper,,
2193,8/2/2023 0:40,4.92,32.68,21661326,copper,,
2194,8/2/2023 0:45,4.71,32.68,21661326,copper,,
2195,8/2/2023 0:50,4.59,32.66,21661326,copper,,
2196,8/2/2023 0:55,4.64,32.64,21661326,copper,,
2197,8/2/2023 1:00,4.56,32.64,21661326,copper,,
2198,8/2/2023 1:05,4.43,32.64,21661326,copper,,
2199,8/2/2023 1:10,4.33,32.64,21661326,copper,,
2200,8/2/2023 1:15,4.5,32.64,21661326,copper,,
2201,8/2/2023 1:20,4.48,32.66,21661326,copper,,
2202,8/2/2023 1:25,4.5,32.72,21661326,copper,,
2203,8/2/2023 1:30,4.8,32.76,21661326,copper,,
2204,8/2/2023 1:35,4.75,32.78,21661326,copper,,
2205,8/2/2023 1:40,4.76,32.78,21661326,copper,,
2206,8/2/2023 1:45,4.63,32.78,21661326,copper,,
2207,8/2/2023 1:50,4.67,32.78,21661326,copper,,
2208,8/2/2023 1:55,4.61,32.82,21661326,copper,,
2209,8/2/2023 2:00,4.57,32.86,21661326,copper,,
2210,8/2/2023 2:05,4.76,32.9,21661326,copper,,
2211,8/2/2023 2:10,5.14,32.96,21661326,copper,,
2212,8/2/2023 2:15,5.26,33.06,21661326,copper,,
2213,8/2/2023 2:20,5.39,33.14,21661326,copper,,
2214,8/2/2023 2:25,5.11,33.12,21661326,copper,,
2215,8/2/2023 2:30,4.78,33,21661326,copper,,
2216,8/2/2023 2:35,4.51,32.88,21661326,copper,,
2217,8/2/2023 2:40,4.12,32.72,21661326,copper,,
2218,8/2/2023 2:45,4.13,32.58,21661326,copper,,
2219,8/2/2023 2:50,3.87,32.44,21661326,copper,,
2220,8/2/2023 2:55,3.65,32.36,21661326,copper,,
2221,8/2/2023 3:00,3.63,32.32,21661326,copper,,
2222,8/2/2023 3:05,3.39,32.28,21661326,copper,,
2223,8/2/2023 3:10,3.37,32.3,21661326,copper,,
2224,8/2/2023 3:15,4.04,32.42,21661326,copper,,
2225,8/2/2023 3:20,4.09,32.52,21661326,copper,,
2226,8/2/2023 3:25,3.76,32.48,21661326,copper,,
2227,8/2/2023 3:30,4.79,32.66,21661326,copper,,
2228,8/2/2023 3:35,4.07,32.64,21661326,copper,,
2229,8/2/2023 3:40,4.64,32.62,21661326,copper,,
2230,8/2/2023 3:45,4.82,32.78,21661326,copper,,
2231,8/2/2023 3:50,4.11,32.62,21661326,copper,,
2232,8/2/2023 3:55,3.59,32.44,21661326,copper,,
2233,8/2/2023 4:00,3.36,32.34,21661326,copper,,
2234,8/2/2023 4:05,3.29,32.28,21661326,copper,,
2235,8/2/2023 4:10,3.25,32.28,21661326,copper,,
2236,8/2/2023 4:15,3.3,32.26,21661326,copper,,
2237,8/2/2023 4:20,3.35,32.26,21661326,copper,,
2238,8/2/2023 4:25,3.31,32.28,21661326,copper,,
2239,8/2/2023 4:30,3.4,32.34,21661326,copper,,
2240,8/2/2023 4:35,3.39,32.38,21661326,copper,,
2241,8/2/2023 4:40,4.38,32.6,21661326,copper,,
2242,8/2/2023 4:45,4.41,32.78,21661326,copper,,
2243,8/2/2023 4:50,4.62,32.94,21661326,copper,,
2244,8/2/2023 4:55,5.09,33.02,21661326,copper,,
2245,8/2/2023 5:00,5.12,33.12,21661326,copper,,
2246,8/2/2023 5:05,5.1,33.26,21661326,copper,,
2247,8/2/2023 5:10,4.88,33.34,21661326,copper,,
2248,8/2/2023 5:15,5.24,33.48,21661326,copper,,
2249,8/2/2023 5:20,4.95,33.56,21661326,copper,,
2250,8/2/2023 5:25,4.63,33.6,21661326,copper,,
2251,8/2/2023 5:30,5.73,33.62,21661326,copper,,
2252,8/2/2023 5:35,5.79,33.64,21661326,copper,,
2253,8/2/2023 5:40,6.35,33.7,21661326,copper,,
2254,8/2/2023 5:45,6,33.7,21661326,copper,,
2255,8/2/2023 5:50,6.3,33.72,21661326,copper,,
2256,8/2/2023 5:55,6.29,33.72,21661326,copper,,
2257,8/2/2023 6:00,6.32,33.74,21661326,copper,,
2258,8/2/2023 6:05,6.54,33.76,21661326,copper,,
2259,8/2/2023 6:10,6.6,33.78,21661326,copper,,
2260,8/2/2023 6:15,6.65,33.78,21661326,copper,,
2261,8/2/2023 6:20,6.63,33.78,21661326,copper,,
2262,8/2/2023 6:25,6.64,33.8,21661326,copper,,
2263,8/2/2023 6:30,6.6,33.8,21661326,copper,,
2264,8/2/2023 6:35,6.68,33.78,21661326,copper,,
2265,8/2/2023 6:40,6.68,33.78,21661326,copper,,
2266,8/2/2023 6:45,6.67,33.78,21661326,copper,,
2267,8/2/2023 6:50,6.67,33.78,21661326,copper,,
2268,8/2/2023 6:55,6.67,33.78,21661326,copper,,
2269,8/2/2023 7:00,6.61,33.78,21661326,copper,,
2270,8/2/2023 7:05,6.55,33.78,21661326,copper,,
2271,8/2/2023 7:10,6.54,33.76,21661326,copper,,
2272,8/2/2023 7:15,6.55,33.76,21661326,copper,,
2273,8/2/2023 7:20,6.55,33.78,21661326,copper,,
2274,8/2/2023 7:25,6.54,33.8,21661326,copper,,
2275,8/2/2023 7:30,6.57,33.82,21661326,copper,,
2276,8/2/2023 7:35,6.59,33.84,21661326,copper,,
2277,8/2/2023 7:40,6.64,33.86,21661326,copper,,
2278,8/2/2023 7:45,6.67,33.88,21661326,copper,,
2279,8/2/2023 7:50,6.69,33.88,21661326,copper,,
2280,8/2/2023 7:55,6.7,33.9,21661326,copper,,
2281,8/2/2023 8:00,6.71,33.92,21661326,copper,,
2282,8/2/2023 8:05,6.73,33.96,21661326,copper,,
2283,8/2/2023 8:10,6.74,33.96,21661326,copper,,
2284,8/2/2023 8:15,6.74,33.98,21661326,copper,,
2285,8/2/2023 8:20,6.79,33.98,21661326,copper,,
2286,8/2/2023 8:25,6.79,34,21661326,copper,,
2287,8/2/2023 8:30,6.76,34,21661326,copper,,
2288,8/2/2023 8:35,6.74,34.04,21661326,copper,,
2289,8/2/2023 8:40,6.76,34.06,21661326,copper,,
2290,8/2/2023 8:45,6.75,34.1,21661326,copper,,
2291,8/2/2023 8:50,6.75,34.14,21661326,copper,,
2292,8/2/2023 8:55,6.76,34.18,21661326,copper,,
2293,8/2/2023 9:00,6.8,34.22,21661326,copper,,
2294,8/2/2023 9:05,6.69,34.26,21661326,copper,,
2295,8/2/2023 9:10,6.69,34.34,21661326,copper,,
2296,8/2/2023 9:15,6.64,34.36,21661326,copper,,
2297,8/2/2023 9:20,6.71,34.4,21661326,copper,,
2298,8/2/2023 9:25,6.71,34.44,21661326,copper,,
2299,8/2/2023 9:30,6.73,34.44,21661326,copper,,
2300,8/2/2023 9:35,6.71,34.46,21661326,copper,,
2301,8/2/2023 9:40,6.65,34.48,21661326,copper,,
2302,8/2/2023 9:45,6.7,34.48,21661326,copper,,
2303,8/2/2023 9:50,6.7,34.5,21661326,copper,,
2304,8/2/2023 9:55,6.73,34.5,21661326,copper,,
2305,8/2/2023 10:00,6.75,34.54,21661326,copper,,
2306,8/2/2023 10:05,6.74,34.56,21661326,copper,,
2307,8/2/2023 10:10,6.73,34.58,21661326,copper,,
2308,8/2/2023 10:15,6.81,34.62,21661326,copper,,
2309,8/2/2023 10:20,6.85,34.62,21661326,copper,,
2310,8/2/2023 10:25,6.7,34.64,21661326,copper,,
2311,8/2/2023 10:30,6.79,34.72,21661326,copper,,
2312,8/2/2023 10:35,6.88,34.82,21661326,copper,,
2313,8/2/2023 10:40,7.1,34.88,21661326,copper,,
2314,8/2/2023 10:45,7.26,34.96,21661326,copper,,
2315,8/2/2023 10:50,7.59,35.02,21661326,copper,,
2316,8/2/2023 10:55,7.82,35.12,21661326,copper,,
2317,8/2/2023 11:00,7.89,35.2,21661326,copper,,
2318,8/2/2023 11:05,8.02,35.22,21661326,copper,,
2319,8/2/2023 11:10,8.16,35.28,21661326,copper,,
2320,8/2/2023 11:15,8.2,35.36,21661326,copper,,
2321,8/2/2023 11:20,8.29,35.46,21661326,copper,,
2322,8/2/2023 11:25,8.39,35.52,21661326,copper,,
2323,8/2/2023 11:30,8.48,35.54,21661326,copper,,
2324,8/2/2023 11:35,8.62,35.58,21661326,copper,,
2325,8/2/2023 11:40,8.69,35.64,21661326,copper,,
2326,8/2/2023 11:45,8.74,35.7,21661326,copper,,
2327,8/2/2023 11:50,8.87,35.8,21661326,copper,,
2328,8/2/2023 11:55,8.78,35.86,21661326,copper,,
2329,8/2/2023 12:00,8.85,35.92,21661326,copper,,
2330,8/2/2023 12:05,8.86,36.02,21661326,copper,,
2331,8/2/2023 12:10,8.88,36.08,21661326,copper,,
2332,8/2/2023 12:15,9.08,36.12,21661326,copper,,
2333,8/2/2023 12:20,9.37,36.18,21661326,copper,,
2334,8/2/2023 12:25,9.47,36.22,21661326,copper,,
2335,8/2/2023 12:30,9.52,36.24,21661326,copper,,
2336,8/2/2023 12:35,9.49,36.24,21661326,copper,,
2337,8/2/2023 12:40,9.59,36.28,21661326,copper,,
2338,8/2/2023 12:45,9.56,36.28,21661326,copper,,
2339,8/2/2023 12:50,9.57,36.28,21661326,copper,,
2340,8/2/2023 12:55,9.49,36.26,21661326,copper,,
2341,8/2/2023 13:00,9.78,36.3,21661326,copper,,
2342,8/2/2023 13:05,9.94,36.38,21661326,copper,,
2343,8/2/2023 13:10,9.94,36.44,21661326,copper,,
2344,8/2/2023 13:15,10.14,36.5,21661326,copper,,
2345,8/2/2023 13:20,10.27,36.56,21661326,copper,,
2346,8/2/2023 13:25,10.36,36.62,21661326,copper,,
2347,8/2/2023 13:30,10.44,36.66,21661326,copper,,
2348,8/2/2023 13:35,10.56,36.72,21661326,copper,,
2349,8/2/2023 13:40,10.63,36.76,21661326,copper,,
2350,8/2/2023 13:45,10.67,36.8,21661326,copper,,
2351,8/2/2023 13:50,10.65,36.84,21661326,copper,,
2352,8/2/2023 13:55,10.54,36.86,21661326,copper,,
2353,8/2/2023 14:00,10.44,36.82,21661326,copper,,
2354,8/2/2023 14:05,10.38,36.8,21661326,copper,,
2355,8/2/2023 14:10,10.35,36.8,21661326,copper,,
2356,8/2/2023 14:15,10.29,36.76,21661326,copper,,
2357,8/2/2023 14:20,10.2,36.74,21661326,copper,,
2358,8/2/2023 14:25,10.13,36.68,21661326,copper,,
2359,8/2/2023 14:30,10.09,36.64,21661326,copper,,
2360,8/2/2023 14:35,10.04,36.58,21661326,copper,,
2361,8/2/2023 14:40,10.01,36.56,21661326,copper,,
2362,8/2/2023 14:45,9.94,36.52,21661326,copper,,
2363,8/2/2023 14:50,10.07,36.52,21661326,copper,,
2364,8/2/2023 14:55,10.03,36.54,21661326,copper,,
2365,8/2/2023 15:00,10.02,36.54,21661326,copper,,
2366,8/2/2023 15:05,10.02,36.56,21661326,copper,,
2367,8/2/2023 15:10,9.99,36.56,21661326,copper,,
2368,8/2/2023 15:15,9.93,36.54,21661326,copper,,
2369,8/2/2023 15:20,9.92,36.5,21661326,copper,,
2370,8/2/2023 15:25,9.89,36.48,21661326,copper,,
2371,8/2/2023 15:30,9.83,36.42,21661326,copper,,
2372,8/2/2023 15:35,9.77,36.38,21661326,copper,,
2373,8/2/2023 15:40,9.72,36.32,21661326,copper,,
2374,8/2/2023 15:45,9.67,36.26,21661326,copper,,
2375,8/2/2023 15:50,9.66,36.22,21661326,copper,,
2376,8/2/2023 15:55,9.61,36.16,21661326,copper,,
2377,8/2/2023 16:00,9.56,36.1,21661326,copper,,
2378,8/2/2023 16:05,9.55,36.06,21661326,copper,,
2379,8/2/2023 16:10,9.52,36.02,21661326,copper,,
2380,8/2/2023 16:15,9.59,35.98,21661326,copper,,
2381,8/2/2023 16:20,9.55,35.96,21661326,copper,,
2382,8/2/2023 16:25,9.52,35.92,21661326,copper,,
2383,8/2/2023 16:30,9.51,35.88,21661326,copper,,
2384,8/2/2023 16:35,9.55,35.86,21661326,copper,,
2385,8/2/2023 16:40,9.58,35.84,21661326,copper,,
2386,8/2/2023 16:45,9.56,35.82,21661326,copper,,
2387,8/2/2023 16:50,9.56,35.8,21661326,copper,,
2388,8/2/2023 16:55,9.52,35.78,21661326,copper,,
2389,8/2/2023 17:00,9.44,35.74,21661326,copper,,
2390,8/2/2023 17:05,9.38,35.68,21661326,copper,,
2391,8/2/2023 17:10,9.38,35.6,21661326,copper,,
2392,8/2/2023 17:15,9.29,35.52,21661326,copper,,
2393,8/2/2023 17:20,9.22,35.44,21661326,copper,,
2394,8/2/2023 17:25,9.2,35.36,21661326,copper,,
2395,8/2/2023 17:30,9.14,35.3,21661326,copper,,
2396,8/2/2023 17:35,9.11,35.22,21661326,copper,,
2397,8/2/2023 17:40,9.08,35.18,21661326,copper,,
2398,8/2/2023 17:45,9,35.14,21661326,copper,,
2399,8/2/2023 17:50,8.87,35.04,21661326,copper,,
2400,8/2/2023 17:55,8.83,34.96,21661326,copper,,
2401,8/2/2023 18:00,8.75,34.88,21661326,copper,,
2402,8/2/2023 18:05,8.71,34.8,21661326,copper,,
2403,8/2/2023 18:10,8.62,34.74,21661326,copper,,
2404,8/2/2023 18:15,8.58,34.68,21661326,copper,,
2405,8/2/2023 18:20,8.49,34.58,21661326,copper,,
2406,8/2/2023 18:25,8.45,34.5,21661326,copper,,
2407,8/2/2023 18:30,8.44,34.46,21661326,copper,,
2408,8/2/2023 18:35,8.36,34.42,21661326,copper,,
2409,8/2/2023 18:40,8.31,34.34,21661326,copper,,
2410,8/2/2023 18:45,8.27,34.3,21661326,copper,,
2411,8/2/2023 18:50,8.13,34.24,21661326,copper,,
